folder,file,indent_depth,force,modulus,hertzfactor,contactpointindex,bestcontactpointrms,contactpointposition,indent_time,x,y,setpoint_N,setpoint_V,sensitivity,springconstant,beadradius,animal,orient,setpoint,speed,condition,stage,x_image,y_image,roi,beta_pyforce,k0_pyforce,k_pyforce,pix_per_m
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#2_stage37.5_WT\files and labfile,force-save-2024.06.07-14.11.45.658.mat,4.61E-06,9.86E-09,173.5887,0.99927,3989,6.43E-19,6.12E-05,0.246,-0.0007087,0.0028822,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,2,,NaN,NaN,WT,37.5,845.441992,1142.685696,0,0.164869355,195.0521235,156.9019972,838186.96
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#2_stage37.5_WT\files and labfile,force-save-2024.06.07-14.12.00.007.mat,4.22E-06,9.89E-09,195.8084,1.1272,3782,1.51E-18,6.34E-05,0.2265,-0.0006837,0.002881,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,2,,NaN,NaN,WT,37.5,845.4068219,1121.958971,0,0.131276583,184.1765347,129.7827328,838186.96
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#2_stage37.5_WT\files and labfile,force-save-2024.06.07-14.12.12.985.mat,4.15E-06,9.94E-09,202.857,1.1678,4074,3.15E-19,6.05E-05,0.223,-0.0006587,0.0028797,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,2,,NaN,NaN,WT,37.5,845.4563731,1101.22792,0,0.165681573,221.9977516,187.4401106,838186.96
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#2_stage37.5_WT\files and labfile,force-save-2024.06.07-14.12.26.121.mat,2.54E-06,9.94E-09,426.4299,2.4548,4619,2.50E-19,5.51E-05,0.1425,-0.0006337,0.0028785,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,2,,NaN,NaN,WT,37.5,845.4212031,1080.501195,0,0.144920749,445.7628641,388.4893203,838186.96
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#2_stage37.5_WT\files and labfile,force-save-2024.06.07-14.12.40.562.mat,2.92E-06,9.95E-09,345.5783,1.9893,5316,2.05E-19,4.81E-05,0.1615,-0.0006088,0.0028773,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,2,,NaN,NaN,WT,37.5,845.3902403,1059.857169,0,0.151258069,349.2322583,298.3896356,838186.96
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#2_stage37.5_WT\files and labfile,force-save-2024.06.07-14.12.55.624.mat,3.50E-06,9.95E-09,264.5424,1.5228,5989,4.02E-19,4.14E-05,0.1905,-0.0005838,0.002876,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,2,,NaN,NaN,WT,37.5,845.4397915,1039.126118,0,0.152702782,285.564257,246.0208988,838186.96
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#2_stage37.5_WT\files and labfile,force-save-2024.06.07-14.13.10.864.mat,5.51E-06,9.92E-09,131.7526,0.75844,5226,6.98E-19,4.90E-05,0.291,-0.0005588,0.0028748,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,2,,NaN,NaN,WT,37.5,845.4046215,1018.399392,0,0.158966451,155.5781192,120.6136257,838186.96
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#2_stage37.5_WT\files and labfile,force-save-2024.06.07-14.13.25.552.mat,4.92E-06,9.94E-09,155.1206,0.89296,5284,1.56E-18,4.84E-05,0.2615,-0.0005339,0.0028735,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,2,,NaN,NaN,WT,37.5,845.45838,997.7510405,0,0.131509619,171.4207901,129.2027075,838186.96
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#2_stage37.5_WT\files and labfile,force-save-2024.06.07-14.13.40.484.mat,8.17E-06,9.93E-09,73.1467,0.42107,4632,8.30E-19,5.50E-05,0.424,-0.0005089,0.0028723,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,2,,NaN,NaN,WT,37.5,845.42321,977.0243152,0,0.166556063,88.63796746,63.67775699,838186.96
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#2_stage37.5_WT\files and labfile,force-save-2024.06.07-14.13.56.252.mat,4.21E-06,9.96E-09,200.5566,1.1545,5928,2.37E-19,4.20E-05,0.226,-0.0004839,0.0028711,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,2,,NaN,NaN,WT,37.5,845.3880399,956.29759,0,0.170152162,220.6080955,184.1657948,838186.96
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#2_stage37.5_WT\files and labfile,force-save-2024.06.07-14.14.11.288.mat,3.91E-06,9.96E-09,225.1617,1.2962,5805,3.77E-19,4.33E-05,0.211,-0.000459,0.0028698,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,2,,NaN,NaN,WT,37.5,845.4417984,935.6492382,0,0.161399599,245.1263849,220.6964816,838186.96
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#2_stage37.5_WT\files and labfile,force-save-2024.06.07-14.14.25.810.mat,4.75E-06,9.94E-09,163.3266,0.9402,4899,5.15E-18,5.23E-05,0.253,-0.000434,0.0028686,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,2,,NaN,NaN,WT,37.5,845.4066284,914.9225129,0,0.150238427,184.7148149,162.4741374,838186.96
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#2_stage37.5_WT\files and labfile,force-save-2024.06.07-14.14.40.185.mat,3.14E-06,9.97E-09,307.496,1.7701,4499,1.79E-18,5.63E-05,0.1725,-0.000409,0.0028673,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,2,,NaN,NaN,WT,37.5,845.4561796,894.1914618,0,0.133445489,299.0953377,230.7279542,838186.96
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#2_stage37.5_WT\files and labfile,force-save-2024.06.07-14.14.54.172.mat,2.84E-06,1.00E-08,362.5828,2.0872,4756,3.04E-19,5.38E-05,0.1575,-0.0003841,0.0028661,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,2,,NaN,NaN,WT,37.5,845.4252169,873.5474358,0,0.150055825,358.5766576,308.7737696,838186.96
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#2_stage37.5_WT\files and labfile,force-save-2024.06.07-14.15.08.478.mat,2.40E-06,9.99E-09,471.2782,2.7129,5290,3.18E-19,4.84E-05,0.1355,-0.0003591,0.0028649,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,2,,NaN,NaN,WT,37.5,845.3900468,852.8207105,0,0.133313823,486.3798421,444.9477922,838186.96
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#2_stage37.5_WT\files and labfile,force-save-2024.06.07-14.15.24.458.mat,3.09E-06,9.98E-09,319.7907,1.8409,5712,1.66E-19,4.43E-05,0.17,-0.0003341,0.0028636,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,2,,NaN,NaN,WT,37.5,845.439598,832.0896595,0,0.131358957,350.0649689,304.6245276,838186.96
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#2_stage37.5_WT\files and labfile,force-save-2024.06.07-14.15.39.326.mat,3.20E-06,9.98E-09,306.7265,1.7657,3910,6.11E-19,6.23E-05,0.1755,-0.0003604,0.0028399,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,2,,NaN,NaN,WT,37.5,866.6250546,852.8143475,0,0.177593782,311.7091886,303.446305,838186.96
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#2_stage37.5_WT\files and labfile,force-save-2024.06.07-14.15.52.728.mat,2.89E-06,9.98E-09,352.245,2.0277,3936,1.17E-19,6.20E-05,0.16,-0.0003854,0.0028411,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,2,,NaN,NaN,WT,37.5,866.6602246,873.5410728,0,0.147228737,371.6349934,338.0693491,838186.96
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#2_stage37.5_WT\files and labfile,force-save-2024.06.07-14.16.07.424.mat,4.84E-06,9.98E-09,157.7964,0.90836,4541,1.19E-17,5.60E-05,0.2575,-0.0004103,0.0028424,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,2,,NaN,NaN,WT,37.5,866.6064661,894.1894246,0,0.144832018,113.9110279,66.03301132,838186.96
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#2_stage37.5_WT\files and labfile,force-save-2024.06.07-14.16.21.875.mat,6.42E-06,9.96E-09,105.9504,0.60991,4777,3.32E-19,5.36E-05,0.3365,-0.0004353,0.0028436,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,2,,NaN,NaN,WT,37.5,866.6416362,914.9161499,0,0.164538684,130.8324113,99.66243455,838186.96
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#2_stage37.5_WT\files and labfile,force-save-2024.06.07-14.16.36.122.mat,4.61E-06,9.92E-09,175.7573,1.0118,4504,3.69E-19,5.64E-05,0.246,-0.0004603,0.0028448,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,2,,NaN,NaN,WT,37.5,866.6768062,935.6428751,0,0.160047601,203.2156307,164.4963534,838186.96
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#2_stage37.5_WT\files and labfile,force-save-2024.06.07-14.16.49.959.mat,5.12E-06,9.90E-09,147.1343,0.84698,3587,3.65E-19,6.55E-05,0.2715,-0.0004852,0.0028461,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,2,,NaN,NaN,WT,37.5,866.6230477,956.2912269,0,0.165602995,168.9414895,138.8593605,838186.96
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#2_stage37.5_WT\files and labfile,force-save-2024.06.07-14.17.11.917.mat,5.26E-06,1.00E-08,143.4093,0.82554,7854,1.48E-18,2.24E-05,0.2785,-0.0005102,0.0028473,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,2,,NaN,NaN,WT,37.5,866.6582178,977.0179522,0,0.146467328,145.2006767,105.5766863,838186.96
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#2_stage37.5_WT\files and labfile,force-save-2024.06.07-14.17.28.244.mat,4.08E-06,9.95E-09,208.7723,1.2018,8052,5.06E-19,2.08E-05,0.2195,-0.0005352,0.0028486,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,2,,NaN,NaN,WT,37.5,866.6086665,997.7490033,0,0.130005781,182.2443332,149.9847997,838186.96
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#2_stage37.5_WT\files and labfile,force-save-2024.06.07-14.17.42.773.mat,6.29E-06,9.92E-09,107.4846,0.61874,3806,6.10E-19,6.32E-05,0.33,-0.0005601,0.0028498,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,2,,NaN,NaN,WT,37.5,866.6396293,1018.393029,0,0.14210631,120.9577394,84.38690357,838186.96
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#2_stage37.5_WT\files and labfile,force-save-2024.06.07-14.17.56.881.mat,3.56E-06,9.86E-09,254.9424,1.4676,3723,1.58E-19,6.41E-05,0.1935,-0.0005851,0.002851,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,2,,NaN,NaN,WT,37.5,866.6747993,1039.119755,0,0.167548693,285.6448533,244.7646664,838186.96
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#2_stage37.5_WT\files and labfile,force-save-2024.06.07-14.18.11.367.mat,3.54E-06,9.87E-09,252.8707,1.4557,4111,1.53E-18,6.03E-05,0.1925,-0.0006101,0.0028523,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,2,,NaN,NaN,WT,37.5,866.6252481,1059.850806,0,0.139006036,234.7221545,180.2063353,838186.96
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#2_stage37.5_WT\files and labfile,force-save-2024.06.07-14.18.24.822.mat,3.32E-06,9.86E-09,280.1061,1.6124,4257,9.17E-19,5.88E-05,0.1815,-0.000635,0.0028535,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,2,,NaN,NaN,WT,37.5,866.6562109,1080.494832,0,0.120387778,236.2856157,186.1995252,838186.96
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#2_stage37.5_WT\files and labfile,force-save-2024.06.07-14.18.39.019.mat,4.42E-06,9.88E-09,180.9494,1.0416,4002,2.20E-18,6.14E-05,0.2365,-0.00066,0.0028548,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,2,,NaN,NaN,WT,37.5,866.6066597,1101.225883,0,0.122205964,187.3387053,139.7714197,838186.96
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#2_stage37.5_WT\files and labfile,force-save-2024.06.07-14.18.53.581.mat,3.10E-06,9.87E-09,311.933,1.7957,4675,5.25E-19,5.47E-05,0.1705,-0.00071,0.0028572,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,2,,NaN,NaN,WT,37.5,866.6769997,1142.679333,0,0.134524875,211.1558694,158.5115115,838186.96
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#2_stage37.5_WT\files and labfile,force-save-2024.06.07-14.19.09.091.mat,3.10E-06,9.90E-09,310.865,1.7895,5027,9.56E-19,5.12E-05,0.1705,-0.0007349,0.0028585,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,2,,NaN,NaN,WT,37.5,866.6232412,1163.327685,0,0.126773203,226.9670471,164.6150574,838186.96
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#2_stage37.5_WT\files and labfile,force-save-2024.06.07-14.19.23.313.mat,3.22E-06,9.91E-09,299.153,1.7221,4920,3.56E-19,5.23E-05,0.1765,-0.0007599,0.0028597,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,2,,NaN,NaN,WT,37.5,866.6584113,1184.05441,0,0.147196486,264.9684587,209.7685328,838186.96
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#2_stage37.5_WT\files and labfile,force-save-2024.06.07-14.19.38.003.mat,3.58E-06,9.95E-09,257.0499,1.4797,5785,4.45E-19,4.36E-05,0.1945,-0.0007849,0.002861,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,2,,NaN,NaN,WT,37.5,866.6088601,1204.785461,0,0.176182964,278.2205115,251.357499,838186.96
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#2_stage37.5_WT\files and labfile,force-save-2024.06.07-14.20.12.237.mat,6.94E-06,9.95E-09,93.4069,0.5377,5058,1.22E-18,5.04E-05,0.3625,-0.0005115,0.0028224,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,2,,NaN,NaN,WT,37.5,887.8085043,977.015915,0,0.152744657,108.2533005,76.67272691,838186.96
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#2_stage37.5_WT\files and labfile,force-save-2024.06.07-14.20.27.970.mat,3.80E-06,9.95E-09,234.3355,1.349,5864,2.59E-19,4.26E-05,0.2055,-0.0004865,0.0028211,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,2,,NaN,NaN,WT,37.5,887.8580555,956.2848639,0,0.169766799,257.0271424,211.8831042,838186.96
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#2_stage37.5_WT\files and labfile,force-save-2024.06.07-14.20.43.300.mat,5.05E-06,9.96E-09,154.6465,0.89023,5651,1.88E-18,4.48E-05,0.268,-0.0004616,0.0028199,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,2,,NaN,NaN,WT,37.5,887.8270928,935.6408379,0,0.203370666,169.240335,152.9396242,838186.96
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#2_stage37.5_WT\files and labfile,force-save-2024.06.07-14.20.58.037.mat,4.04E-06,9.90E-09,208.4103,1.1997,5482,1.94E-18,4.65E-05,0.2175,-0.0004366,0.0028186,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,2,,NaN,NaN,WT,37.5,887.876644,914.9097868,0,0.141462998,184.7918887,137.6435893,838186.96
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#2_stage37.5_WT\files and labfile,force-save-2024.06.07-14.21.12.168.mat,3.54E-06,9.96E-09,255.0041,1.4679,4355,1.44E-18,5.78E-05,0.1925,-0.0004116,0.0028174,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,2,,NaN,NaN,WT,37.5,887.8414739,894.1830616,0,0.130105856,255.5222738,195.2913315,838186.96
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#2_stage37.5_WT\files and labfile,force-save-2024.06.07-14.21.26.468.mat,3.24E-06,9.96E-09,297.0795,1.7102,4414,8.61E-20,5.72E-05,0.1775,-0.0003867,0.0028162,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,2,,NaN,NaN,WT,37.5,887.8105112,873.5390356,0,0.152508082,310.3961323,264.07107,838186.96
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#2_stage37.5_WT\files and labfile,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0007823,0.0029109,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,2,,NaN,NaN,WT,NaN,824.2235657,1204.793862,0,0.070075699,84.52862657,44.25513722,838186.96
