folder,file,indent_depth,force,modulus,hertzfactor,contactpointindex,bestcontactpointrms,contactpointposition,indent_time,x,y,setpoint_N,setpoint_V,sensitivity,springconstant,beadradius,animal,orient,setpoint,speed,condition,stage,x_image,y_image,roi,beta_pyforce,k0_pyforce,k_pyforce,pix_per_m
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,4.041869845,1.0381,4672,2.99E-18,5.27E-05,0.245,830.561661,778.123635,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,830.561661,778.123635,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,8.295395085,1.0381,4672,2.99E-18,5.27E-05,0.245,899.203908,778.123635,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,899.203908,778.123635,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,9.842547668,1.0381,4672,2.99E-18,5.27E-05,0.245,967.846155,778.123635,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,967.846155,778.123635,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,5.304830172,1.0381,4672,2.99E-18,5.27E-05,0.245,1036.488403,778.123635,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,1036.488403,778.123635,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,6.038178535,1.0381,4672,2.99E-18,5.27E-05,0.245,75.496942,855.941459,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,75.496942,855.941459,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,9.87879604,1.0381,4672,2.99E-18,5.27E-05,0.245,144.139189,855.941459,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,144.139189,855.941459,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,4.219742464,1.0381,4672,2.99E-18,5.27E-05,0.245,212.781436,855.941459,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,212.781436,855.941459,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,5.480849552,1.0381,4672,2.99E-18,5.27E-05,0.245,281.423683,855.941459,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,281.423683,855.941459,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,9.238353796,1.0381,4672,2.99E-18,5.27E-05,0.245,350.065931,855.941459,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,350.065931,855.941459,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,6.605339965,1.0381,4672,2.99E-18,5.27E-05,0.245,418.708178,855.941459,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,418.708178,855.941459,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,5.57091085,1.0381,4672,2.99E-18,5.27E-05,0.245,487.350425,855.941459,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,487.350425,855.941459,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,4.703554424,1.0381,4672,2.99E-18,5.27E-05,0.245,555.992672,855.941459,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,555.992672,855.941459,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,4.635940942,1.0381,4672,2.99E-18,5.27E-05,0.245,624.634919,855.941459,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,624.634919,855.941459,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,8.755058512,1.0381,4672,2.99E-18,5.27E-05,0.245,693.277167,855.941459,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,693.277167,855.941459,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,3.668132711,1.0381,4672,2.99E-18,5.27E-05,0.245,761.919414,855.941459,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,761.919414,855.941459,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,5.82745744,1.0381,4672,2.99E-18,5.27E-05,0.245,830.561661,855.941459,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,830.561661,855.941459,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,6.570517057,1.0381,4672,2.99E-18,5.27E-05,0.245,899.203908,855.941459,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,899.203908,855.941459,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,9.473529646,1.0381,4672,2.99E-18,5.27E-05,0.245,967.846155,855.941459,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,967.846155,855.941459,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,7.390891313,1.0381,4672,2.99E-18,5.27E-05,0.245,1036.488403,855.941459,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,1036.488403,855.941459,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,2.318592734,1.0381,4672,2.99E-18,5.27E-05,0.245,75.496942,933.759284,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,75.496942,933.759284,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,3.385955903,1.0381,4672,2.99E-18,5.27E-05,0.245,144.139189,933.759284,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,144.139189,933.759284,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,1.843253672,1.0381,4672,2.99E-18,5.27E-05,0.245,212.781436,933.759284,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,212.781436,933.759284,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,6.334544006,1.0381,4672,2.99E-18,5.27E-05,0.245,281.423683,933.759284,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,281.423683,933.759284,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,3.014996064,1.0381,4672,2.99E-18,5.27E-05,0.245,350.065931,933.759284,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,350.065931,933.759284,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,6.39690197,1.0381,4672,2.99E-18,5.27E-05,0.245,418.708178,933.759284,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,418.708178,933.759284,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,5.375368544,1.0381,4672,2.99E-18,5.27E-05,0.245,487.350425,933.759284,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,487.350425,933.759284,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,5.019173909,1.0381,4672,2.99E-18,5.27E-05,0.245,555.992672,933.759284,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,555.992672,933.759284,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,8.072971407,1.0381,4672,2.99E-18,5.27E-05,0.245,624.634919,933.759284,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,624.634919,933.759284,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,4.137222017,1.0381,4672,2.99E-18,5.27E-05,0.245,693.277167,933.759284,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,693.277167,933.759284,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,7.947508761,1.0381,4672,2.99E-18,5.27E-05,0.245,761.919414,933.759284,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,761.919414,933.759284,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,3.458164301,1.0381,4672,2.99E-18,5.27E-05,0.245,830.561661,933.759284,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,830.561661,933.759284,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,1.660236561,1.0381,4672,2.99E-18,5.27E-05,0.245,899.203908,933.759284,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,899.203908,933.759284,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,2.308537492,1.0381,4672,2.99E-18,5.27E-05,0.245,967.846155,933.759284,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,967.846155,933.759284,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,7.426596221,1.0381,4672,2.99E-18,5.27E-05,0.245,1036.488403,933.759284,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,1036.488403,933.759284,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,3.091189059,1.0381,4672,2.99E-18,5.27E-05,0.245,75.496942,1011.577108,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,75.496942,1011.577108,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,7.642963285,1.0381,4672,2.99E-18,5.27E-05,0.245,144.139189,1011.577108,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,144.139189,1011.577108,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,6.133845339,1.0381,4672,2.99E-18,5.27E-05,0.245,212.781436,1011.577108,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,212.781436,1011.577108,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,7.700331183,1.0381,4672,2.99E-18,5.27E-05,0.245,281.423683,1011.577108,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,281.423683,1011.577108,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,3.668875584,1.0381,4672,2.99E-18,5.27E-05,0.245,350.065931,1011.577108,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,350.065931,1011.577108,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,9.794852347,1.0381,4672,2.99E-18,5.27E-05,0.245,418.708178,1011.577108,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,418.708178,1011.577108,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,2.543808676,1.0381,4672,2.99E-18,5.27E-05,0.245,487.350425,1011.577108,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,487.350425,1011.577108,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,9.608823451,1.0381,4672,2.99E-18,5.27E-05,0.245,555.992672,1011.577108,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,555.992672,1011.577108,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,7.584711877,1.0381,4672,2.99E-18,5.27E-05,0.245,624.634919,1011.577108,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,624.634919,1011.577108,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,8.742425035,1.0381,4672,2.99E-18,5.27E-05,0.245,693.277167,1011.577108,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,693.277167,1011.577108,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,1.806423701,1.0381,4672,2.99E-18,5.27E-05,0.245,761.919414,1011.577108,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,761.919414,1011.577108,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,6.43549332,1.0381,4672,2.99E-18,5.27E-05,0.245,830.561661,1011.577108,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,830.561661,1011.577108,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,9.673465563,1.0381,4672,2.99E-18,5.27E-05,0.245,899.203908,1011.577108,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,899.203908,1011.577108,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,1.177227407,1.0381,4672,2.99E-18,5.27E-05,0.245,967.846155,1011.577108,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,967.846155,1011.577108,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,6.885108266,1.0381,4672,2.99E-18,5.27E-05,0.245,1036.488403,1011.577108,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,1036.488403,1011.577108,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,1.193048483,1.0381,4672,2.99E-18,5.27E-05,0.245,75.496942,1089.394932,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,75.496942,1089.394932,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,6.133478154,1.0381,4672,2.99E-18,5.27E-05,0.245,144.139189,1089.394932,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,144.139189,1089.394932,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,6.997131675,1.0381,4672,2.99E-18,5.27E-05,0.245,212.781436,1089.394932,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,212.781436,1089.394932,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,6.240958088,1.0381,4672,2.99E-18,5.27E-05,0.245,281.423683,1089.394932,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,281.423683,1089.394932,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,4.111401137,1.0381,4672,2.99E-18,5.27E-05,0.245,350.065931,1089.394932,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,350.065931,1089.394932,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,9.756119487,1.0381,4672,2.99E-18,5.27E-05,0.245,418.708178,1089.394932,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,418.708178,1089.394932,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,3.100980789,1.0381,4672,2.99E-18,5.27E-05,0.245,487.350425,1089.394932,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,487.350425,1089.394932,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,7.059322326,1.0381,4672,2.99E-18,5.27E-05,0.245,555.992672,1089.394932,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,555.992672,1089.394932,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,2.192107606,1.0381,4672,2.99E-18,5.27E-05,0.245,624.634919,1089.394932,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,624.634919,1089.394932,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,4.227084773,1.0381,4672,2.99E-18,5.27E-05,0.245,693.277167,1089.394932,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,693.277167,1089.394932,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,8.784066315,1.0381,4672,2.99E-18,5.27E-05,0.245,761.919414,1089.394932,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,761.919414,1089.394932,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,8.303261878,1.0381,4672,2.99E-18,5.27E-05,0.245,830.561661,1089.394932,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,830.561661,1089.394932,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,8.476423796,1.0381,4672,2.99E-18,5.27E-05,0.245,899.203908,1089.394932,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,899.203908,1089.394932,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,2.076078745,1.0381,4672,2.99E-18,5.27E-05,0.245,967.846155,1089.394932,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,967.846155,1089.394932,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,7.736182393,1.0381,4672,2.99E-18,5.27E-05,0.245,1036.488403,1089.394932,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,1036.488403,1089.394932,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,3.924804401,1.0381,4672,2.99E-18,5.27E-05,0.245,75.496942,1167.212757,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,75.496942,1167.212757,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,4.866488683,1.0381,4672,2.99E-18,5.27E-05,0.245,144.139189,1167.212757,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,144.139189,1167.212757,0,0.13641966,211.2419511,170.5419027,869670.17
