folder,file,indent_depth,force,modulus,hertzfactor,contactpointindex,bestcontactpointrms,contactpointposition,indent_time,x,y,setpoint_N,setpoint_V,sensitivity,springconstant,beadradius,animal,orient,setpoint,speed,condition,stage,x_image,y_image,roi,beta_pyforce,k0_pyforce,k_pyforce,pix_per_m
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.36.56.727.mat,9.68E-06,9.93E-09,56.2299,0.32369,4289,5.15E-18,5.77E-05,0.4995,1.70E-06,0.0017508,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,804.2783471,880.8641164,0,0.19101493,68.39683561,42.62405529,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.37.12.367.mat,1.20E-05,9.93E-09,40.6779,0.23416,5577,3.92E-18,4.48E-05,0.6155,2.30E-05,0.0017639,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,804.2623829,858.880142,0,0.165086158,46.34717736,27.78253373,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.37.27.417.mat,1.21E-05,9.92E-09,40.2643,0.23178,5448,9.82E-18,4.61E-05,0.6195,4.43E-05,0.0017769,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,804.3197359,836.9407026,0,0.151087108,45.34694839,26.72848868,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.37.42.331.mat,6.51E-06,9.89E-09,104.8639,0.60365,5217,2.69E-18,4.83E-05,0.341,6.56E-05,0.00179,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,804.3037718,814.9567282,0,0.12833568,69.37078279,37.36303457,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.37.55.267.mat,7.56E-06,9.89E-09,83.8171,0.4825,2405,4.96E-18,7.65E-05,0.393,8.69E-05,0.0018031,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,804.2878077,792.9727538,0,0.094921389,79.25992403,51.13751262,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.38.18.322.mat,8.62E-06,9.98E-09,70.0956,0.40351,6409,1.85E-17,3.64E-05,0.4465,0.0001082,0.0018162,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,804.2718435,770.9887795,0,0.23776258,77.94313697,69.84259015,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.38.34.433.mat,6.92E-06,9.88E-09,92.6972,0.53362,7620,1.16E-17,2.43E-05,0.3615,9.96E-05,0.0017815,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,825.8414493,792.9630212,0,0.081579599,44.24129024,20.01497318,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.38.50.232.mat,2.04E-05,9.87E-09,18.112,0.10426,3188,9.15E-18,6.86E-05,1.0325,7.83E-05,0.0017685,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,825.7840962,814.9024607,0,0.097641421,26.49333762,16.41273146,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.39.03.939.mat,1.25E-05,9.81E-09,37.6982,0.21701,2856,1.04E-17,7.19E-05,0.6405,5.70E-05,0.0017554,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,825.8000604,836.886435,0,0.141587032,43.37170575,25.58373738,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.39.40.388.mat,1.32E-05,9.92E-09,35.0925,0.20201,6004,4.67E-18,4.04E-05,0.6775,1.44E-05,0.0017292,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,825.8319887,880.8543838,0,0.156930988,45.98109334,27.77180542,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.39.54.878.mat,1.03E-05,9.90E-09,51.1761,0.2946,3802,5.51E-18,6.24E-05,0.5295,-7.00E-06,0.0017161,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,825.802936,902.9141793,0,0.156478051,59.74546826,36.5074317,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.40.09.458.mat,7.06E-06,9.86E-09,89.2194,0.5136,4338,3.95E-18,5.71E-05,0.3685,-2.83E-05,0.0017031,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,825.745583,924.8536187,0,0.173385827,106.5006735,72.74613371,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.40.23.241.mat,5.38E-06,9.85E-09,132.9047,0.76507,4781,4.35E-18,5.27E-05,0.2845,-4.96E-05,0.00169,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,825.7615471,946.8375931,0,0.153021887,121.9026266,84.01427707,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.40.37.129.mat,6.15E-06,9.81E-09,109.5502,0.63063,3963,3.20E-18,6.09E-05,0.3225,-7.09E-05,0.0016769,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,825.7775112,968.8215674,0,0.16844193,119.9705094,86.84837382,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.40.51.636.mat,6.20E-06,9.82E-09,107.553,0.61913,4448,1.16E-17,5.61E-05,0.3255,-9.22E-05,0.0016638,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,825.7934754,990.8055418,0,0.187466665,97.23447738,65.75795407,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.41.06.030.mat,3.09E-06,9.80E-09,315.5762,1.8166,4973,2.37E-18,5.09E-05,0.17,-0.0001135,0.0016507,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,825.8094395,1012.789516,0,0.182309761,275.322493,232.4591592,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.41.21.037.mat,2.91E-06,9.81E-09,335.5602,1.9317,5200,2.56E-18,4.86E-05,0.161,-0.0001348,0.0016377,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,825.7520865,1034.728956,0,0.157278201,271.5224361,218.8327897,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.41.35.238.mat,2.79E-06,9.74E-09,367.486,2.1154,5108,3.83E-18,4.95E-05,0.1545,-0.0001561,0.0016246,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,825.7680507,1056.71293,0,0.160257121,257.8318748,211.9037578,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.41.49.609.mat,6.84E-06,9.74E-09,93.571,0.53865,4481,2.78E-18,5.58E-05,0.357,-0.0001774,0.0016115,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,825.7840148,1078.696904,0,0.212805297,105.7366178,78.35654117,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.42.03.749.mat,5.36E-06,9.75E-09,135.6238,0.78072,4354,3.28E-18,5.71E-05,0.283,-0.0001987,0.0015984,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,825.7999789,1100.680879,0,0.190687914,152.3915351,116.2668048,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.42.17.823.mat,5.12E-06,9.82E-09,144.0907,0.82946,4781,3.57E-18,5.28E-05,0.2715,-0.00022,0.0015853,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,825.8159431,1122.664853,0,0.148120846,105.8424858,69.39063089,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.42.32.687.mat,5.62E-06,9.79E-09,125.8851,0.72466,4533,4.11E-18,5.53E-05,0.2965,-0.0002413,0.0015722,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,825.8319072,1144.648827,0,0.144462147,94.56095049,59.46800873,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.42.47.102.mat,5.94E-06,9.86E-09,118.5213,0.68227,4964,2.71E-18,5.10E-05,0.3125,-0.0002626,0.0015592,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,825.7745542,1166.588267,0,0.19766119,95.89522342,62.3870481,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.43.01.846.mat,6.64E-06,9.82E-09,98.5959,0.56757,5358,2.81E-18,4.71E-05,0.3475,-0.0002839,0.0015461,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,825.7905183,1188.572241,0,0.167765868,96.78798584,66.04129529,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.89E-05,0.0017893,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,NaN,739.7676845,924.8299768,0,0.120209765,325.051993,241.9119613,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.56E-05,0.0018377,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,NaN,782.8365359,770.9672259,0,0.096952206,75.09045779,50.12370988,869670.17
